epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
94,2483.46,0.22295,0.28318,0.04289,0.92127,0.85316,0.87433,0.51841,0.32312,0.35136,0.10309,0.0023275,0.0023275,0.0023275
95,2509.86,0.21373,0.2745,0.0408,0.89241,0.88503,0.87514,0.52778,0.32177,0.35801,0.10448,0.002245,0.002245,0.002245
96,2536.3,0.18038,0.25646,0.03613,0.90751,0.85295,0.87415,0.51509,0.32644,0.36687,0.10664,0.0021625,0.0021625,0.0021625
97,2562.56,0.20881,0.27184,0.04086,0.90563,0.85516,0.85056,0.50984,0.32909,0.36923,0.10684,0.00208,0.00208,0.00208
98,2588.63,0.19883,0.27108,0.03883,0.88694,0.85487,0.84168,0.51053,0.31596,0.36098,0.10428,0.0019975,0.0019975,0.0019975
99,2614.9,0.17353,0.25257,0.03569,0.89625,0.85533,0.85612,0.51616,0.32474,0.3682,0.10345,0.001915,0.001915,0.001915
100,2641.42,0.19819,0.26967,0.03809,0.90576,0.8542,0.8655,0.51191,0.32732,0.3624,0.10571,0.0018325,0.0018325,0.0018325
101,2667.93,0.16718,0.24357,0.03407,0.90891,0.8542,0.86302,0.51542,0.32126,0.37008,0.10171,0.00175,0.00175,0.00175
102,2694.52,0.16108,0.24015,0.03307,0.89998,0.86004,0.86321,0.51589,0.32082,0.37944,0.10242,0.0016675,0.0016675,0.0016675
103,2721.23,0.15662,0.23532,0.03084,0.90448,0.86004,0.84982,0.50639,0.32756,0.38195,0.10362,0.001585,0.001585,0.001585
104,2747.47,0.15423,0.23494,0.03107,0.90437,0.84106,0.84347,0.50456,0.32467,0.3816,0.10551,0.0015025,0.0015025,0.0015025
105,2773.74,0.14973,0.23023,0.03076,0.87656,0.85606,0.8467,0.50857,0.32568,0.38726,0.10572,0.00142,0.00142,0.00142
106,2800.37,0.14647,0.22811,0.02901,0.89421,0.86359,0.86428,0.51665,0.3265,0.38238,0.10542,0.0013375,0.0013375,0.0013375
107,2827.12,0.13728,0.21864,0.02873,0.91493,0.8565,0.87198,0.51807,0.31989,0.38291,0.1058,0.001255,0.001255,0.001255
108,2853.49,0.13939,0.22089,0.02835,0.88589,0.87068,0.8642,0.51605,0.32,0.38155,0.10652,0.0011725,0.0011725,0.0011725
109,2880.6,0.13013,0.21269,0.02692,0.9053,0.86696,0.86058,0.511,0.32236,0.38294,0.10816,0.00109,0.00109,0.00109
