epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
59,728.132,0.24777,0.34031,0.1192,0.923,0.91828,0.94338,0.6244,0.39339,0.46202,0.2547,8.086e-05,8.086e-05,8.086e-05
60,740.329,0.25829,0.34421,0.12573,0.92721,0.90323,0.93412,0.5817,0.423,0.48273,0.28125,8.053e-05,8.053e-05,8.053e-05
61,752.336,0.24676,0.3401,0.1162,0.93934,0.92258,0.95696,0.63072,0.37319,0.43889,0.23628,8.02e-05,8.02e-05,8.02e-05
62,764.484,0.24628,0.33682,0.11922,0.9295,0.9356,0.95591,0.65578,0.35142,0.43616,0.22066,7.987e-05,7.987e-05,7.987e-05
63,776.609,0.24736,0.33551,0.11815,0.93544,0.93118,0.9554,0.64146,0.36643,0.43968,0.23588,7.954e-05,7.954e-05,7.954e-05
64,788.542,0.24928,0.33298,0.11658,0.93313,0.93023,0.9637,0.61974,0.39447,0.44356,0.25963,7.921e-05,7.921e-05,7.921e-05
65,800.547,0.25136,0.33306,0.12357,0.94493,0.92249,0.96022,0.65788,0.35122,0.43189,0.22052,7.888e-05,7.888e-05,7.888e-05
66,812.586,0.24249,0.32675,0.11743,0.93459,0.92186,0.95664,0.64611,0.36502,0.44617,0.23235,7.855e-05,7.855e-05,7.855e-05
67,824.763,0.24017,0.32816,0.11529,0.93257,0.92196,0.95561,0.62777,0.39372,0.44101,0.25685,7.822e-05,7.822e-05,7.822e-05
68,836.679,0.23859,0.31775,0.11853,0.93179,0.91398,0.94904,0.61094,0.39894,0.45973,0.26117,7.789e-05,7.789e-05,7.789e-05
69,849.024,0.23748,0.32116,0.11174,0.93654,0.92036,0.94955,0.60883,0.40748,0.44441,0.27502,7.756e-05,7.756e-05,7.756e-05
70,861.358,0.23516,0.32082,0.11238,0.92478,0.92543,0.95071,0.61845,0.39025,0.45589,0.25498,7.723e-05,7.723e-05,7.723e-05
71,873.414,0.23846,0.32456,0.11699,0.93336,0.90358,0.94529,0.59799,0.40259,0.45364,0.26407,7.69e-05,7.69e-05,7.69e-05
72,885.296,0.24292,0.33079,0.12555,0.92577,0.91185,0.94287,0.61371,0.39018,0.46652,0.25425,7.657e-05,7.657e-05,7.657e-05
73,897.432,0.23469,0.33166,0.1084,0.91117,0.91398,0.93833,0.61871,0.39123,0.46649,0.25827,7.624e-05,7.624e-05,7.624e-05
74,909.348,0.22544,0.32138,0.1068,0.92632,0.91925,0.94455,0.63611,0.37576,0.43471,0.2428,7.591e-05,7.591e-05,7.591e-05
75,921.317,0.23591,0.32372,0.11412,0.9252,0.85124,0.91505,0.55962,0.46306,0.46815,0.32994,7.558e-05,7.558e-05,7.558e-05
76,933.524,0.23968,0.32348,0.11568,0.92715,0.91613,0.94702,0.62866,0.39434,0.41974,0.26379,7.525e-05,7.525e-05,7.525e-05
77,945.455,0.23827,0.32298,0.11151,0.92569,0.89462,0.92959,0.61026,0.41656,0.42952,0.28841,7.492e-05,7.492e-05,7.492e-05
78,957.804,0.2398,0.31826,0.1185,0.91539,0.92473,0.94711,0.61722,0.40206,0.43953,0.26364,7.459e-05,7.459e-05,7.459e-05
79,969.722,0.22759,0.31065,0.10588,0.92617,0.92688,0.94697,0.62271,0.38568,0.45254,0.24656,7.426e-05,7.426e-05,7.426e-05
80,981.832,0.22166,0.30871,0.10695,0.92809,0.89247,0.92874,0.6055,0.40519,0.45832,0.26612,7.393e-05,7.393e-05,7.393e-05
81,993.719,0.22413,0.31292,0.11023,0.92905,0.91828,0.94515,0.62944,0.38227,0.45145,0.25183,7.36e-05,7.36e-05,7.36e-05
82,1005.63,0.22335,0.30911,0.10656,0.93576,0.93333,0.95807,0.65437,0.35573,0.43951,0.22688,7.327e-05,7.327e-05,7.327e-05
83,1017.79,0.22842,0.32459,0.10415,0.9235,0.93548,0.95367,0.65282,0.35961,0.44921,0.23183,7.294e-05,7.294e-05,7.294e-05
84,1029.71,0.21822,0.30447,0.10018,0.94796,0.94027,0.95912,0.67044,0.34072,0.43826,0.21387,7.261e-05,7.261e-05,7.261e-05
85,1042.12,0.21805,0.30897,0.10064,0.93487,0.92611,0.94887,0.64279,0.37367,0.45623,0.24071,7.228e-05,7.228e-05,7.228e-05
86,1054.15,0.22086,0.31405,0.10677,0.91922,0.90547,0.91923,0.57593,0.43886,0.46762,0.29497,7.195e-05,7.195e-05,7.195e-05
87,1066.3,0.22604,0.31088,0.11082,0.94666,0.91605,0.94924,0.63862,0.37541,0.42979,0.24361,7.162e-05,7.162e-05,7.162e-05
88,1078.31,0.21804,0.30456,0.10612,0.94191,0.90656,0.9441,0.63532,0.37343,0.44918,0.23627,7.129e-05,7.129e-05,7.129e-05
89,1090.28,0.21253,0.29836,0.09912,0.94227,0.91828,0.9494,0.63367,0.3788,0.44407,0.23819,7.096e-05,7.096e-05,7.096e-05
90,1102.48,0.2211,0.30514,0.10975,0.94281,0.92171,0.95652,0.61404,0.39875,0.45825,0.25698,7.063e-05,7.063e-05,7.063e-05
91,1114.43,0.21872,0.30251,0.10557,0.94454,0.93118,0.96099,0.6417,0.36755,0.43074,0.22733,7.03e-05,7.03e-05,7.03e-05
92,1126.44,0.21923,0.30784,0.10102,0.92929,0.92688,0.95225,0.6338,0.38274,0.43666,0.24737,6.997e-05,6.997e-05,6.997e-05
93,1138.4,0.21875,0.29962,0.1045,0.9279,0.89677,0.93392,0.60632,0.4197,0.44583,0.27323,6.964e-05,6.964e-05,6.964e-05
94,1150.26,0.21711,0.30206,0.10661,0.94825,0.9063,0.95119,0.60942,0.40524,0.45325,0.25723,6.931e-05,6.931e-05,6.931e-05
95,1162.19,0.21577,0.3084,0.10566,0.92726,0.93203,0.94667,0.66083,0.35285,0.42392,0.22095,6.898e-05,6.898e-05,6.898e-05
96,1174.34,0.22021,0.30437,0.11294,0.93489,0.92637,0.94104,0.62892,0.37795,0.43737,0.24489,6.865e-05,6.865e-05,6.865e-05
97,1186.08,0.21534,0.3013,0.10212,0.93608,0.92688,0.94461,0.62909,0.38091,0.44815,0.24214,6.832e-05,6.832e-05,6.832e-05
98,1197.92,0.21806,0.30398,0.09814,0.94898,0.92005,0.94578,0.64782,0.368,0.43111,0.23112,6.799e-05,6.799e-05,6.799e-05
99,1209.71,0.21035,0.29931,0.09808,0.9418,0.92258,0.94412,0.61332,0.39612,0.44125,0.25657,6.766e-05,6.766e-05,6.766e-05
100,1221.72,0.2133,0.29637,0.10057,0.94492,0.92242,0.94969,0.66098,0.35573,0.4306,0.22533,6.733e-05,6.733e-05,6.733e-05
101,1233.56,0.20283,0.29261,0.09517,0.94007,0.91828,0.94799,0.63761,0.37651,0.44809,0.24068,6.7e-05,6.7e-05,6.7e-05
102,1245.38,0.20968,0.29586,0.09658,0.94557,0.91398,0.94689,0.64657,0.37054,0.43059,0.23537,6.667e-05,6.667e-05,6.667e-05
103,1257.43,0.20748,0.28802,0.09906,0.94353,0.89823,0.94215,0.64491,0.37293,0.42077,0.24247,6.634e-05,6.634e-05,6.634e-05
104,1269.31,0.20293,0.29573,0.09163,0.94372,0.90538,0.93679,0.60955,0.4053,0.46024,0.2651,6.601e-05,6.601e-05,6.601e-05
105,1281.25,0.21249,0.30133,0.10061,0.93174,0.91,0.93856,0.62096,0.38655,0.44784,0.24903,6.568e-05,6.568e-05,6.568e-05
106,1293.19,0.20325,0.29721,0.09694,0.94737,0.92473,0.95134,0.63859,0.37309,0.43422,0.23702,6.535e-05,6.535e-05,6.535e-05
107,1305.18,0.20719,0.29564,0.09222,0.92704,0.91398,0.94541,0.61581,0.39534,0.45605,0.25697,6.502e-05,6.502e-05,6.502e-05
108,1316.89,0.19839,0.29052,0.09269,0.94029,0.92688,0.95226,0.64658,0.3686,0.43252,0.23045,6.469e-05,6.469e-05,6.469e-05
109,1328.65,0.19716,0.28742,0.08823,0.93968,0.92903,0.95197,0.63634,0.37028,0.44306,0.23704,6.436e-05,6.436e-05,6.436e-05
110,1340.81,0.20926,0.2899,0.09746,0.93071,0.92437,0.94016,0.62277,0.37874,0.45993,0.24273,6.403e-05,6.403e-05,6.403e-05
111,1352.5,0.19922,0.28694,0.09533,0.94881,0.91828,0.94878,0.65923,0.3529,0.4136,0.22151,6.37e-05,6.37e-05,6.37e-05
112,1364.36,0.19832,0.28759,0.09464,0.91954,0.90968,0.92589,0.62111,0.38585,0.4672,0.24691,6.337e-05,6.337e-05,6.337e-05
113,1376.3,0.202,0.29269,0.08994,0.92654,0.90753,0.93503,0.6178,0.39102,0.4453,0.24786,6.304e-05,6.304e-05,6.304e-05
