epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
77,911.422,0.06857,0.15966,0.02874,0.92014,0.92903,0.91388,0.71512,0.29313,0.44677,0.18604,0.0007492,0.0007492,0.0007492
78,923.006,0.0648,0.16646,0.02664,0.88456,0.92282,0.90073,0.71227,0.28953,0.41745,0.18513,0.0007459,0.0007459,0.0007459
79,934.64,0.05899,0.17085,0.02517,0.87289,0.91563,0.89368,0.71354,0.29714,0.43198,0.20734,0.0007426,0.0007426,0.0007426
80,946.37,0.06032,0.17202,0.0252,0.86329,0.90987,0.88225,0.69934,0.29549,0.47831,0.1938,0.0007393,0.0007393,0.0007393
81,957.94,0.0623,0.16406,0.02595,0.88897,0.91261,0.88473,0.70374,0.29952,0.42668,0.19927,0.000736,0.000736,0.000736
82,969.585,0.05716,0.1508,0.02349,0.92355,0.88332,0.89187,0.70771,0.29183,0.46936,0.18089,0.0007327,0.0007327,0.0007327
83,981.332,0.05535,0.13864,0.02237,0.91487,0.88387,0.90155,0.71402,0.29048,0.48228,0.18279,0.0007294,0.0007294,0.0007294
84,992.959,0.05366,0.13052,0.02177,0.89888,0.9176,0.9144,0.71114,0.30051,0.46419,0.20004,0.0007261,0.0007261,0.0007261
85,1004.53,0.05,0.13083,0.02039,0.89657,0.91183,0.89617,0.71107,0.28422,0.46511,0.19547,0.0007228,0.0007228,0.0007228
86,1016.41,0.05214,0.1453,0.02133,0.91252,0.87957,0.87341,0.69527,0.30139,0.46903,0.19709,0.0007195,0.0007195,0.0007195
87,1028,0.05406,0.13881,0.02201,0.91336,0.90681,0.88574,0.70083,0.29666,0.45582,0.19789,0.0007162,0.0007162,0.0007162
88,1039.67,0.05585,0.14516,0.02286,0.9282,0.90753,0.90977,0.72846,0.26586,0.43527,0.15095,0.0007129,0.0007129,0.0007129
89,1051.33,0.05598,0.14365,0.02297,0.92337,0.91183,0.91126,0.72826,0.28307,0.43388,0.16604,0.0007096,0.0007096,0.0007096
90,1063.25,0.05479,0.13685,0.02267,0.91693,0.90323,0.91103,0.733,0.27183,0.47231,0.15999,0.0007063,0.0007063,0.0007063
91,1075.22,0.05484,0.13433,0.02371,0.93485,0.90108,0.92525,0.74224,0.26537,0.47144,0.15854,0.000703,0.000703,0.000703
92,1087.17,0.05402,0.14043,0.02232,0.90679,0.89892,0.88123,0.70926,0.29398,0.47769,0.19084,0.0006997,0.0006997,0.0006997
93,1099.08,0.05172,0.13553,0.0219,0.93635,0.88576,0.89763,0.71994,0.28497,0.4913,0.17868,0.0006964,0.0006964,0.0006964
94,1110.78,0.05672,0.14492,0.02357,0.92908,0.90323,0.91546,0.7323,0.28013,0.44888,0.16579,0.0006931,0.0006931,0.0006931
95,1122.55,0.05087,0.13597,0.02072,0.93077,0.89892,0.917,0.73396,0.27841,0.4433,0.16895,0.0006898,0.0006898,0.0006898
96,1134.54,0.05128,0.13246,0.02067,0.93038,0.89892,0.90605,0.72356,0.29046,0.46159,0.1838,0.0006865,0.0006865,0.0006865
97,1146.08,0.05251,0.13955,0.02138,0.93845,0.89032,0.89333,0.71125,0.29671,0.47043,0.1892,0.0006832,0.0006832,0.0006832
98,1157.63,0.05304,0.13203,0.02095,0.91932,0.89032,0.88506,0.71105,0.29792,0.47923,0.18927,0.0006799,0.0006799,0.0006799
99,1169.39,0.04982,0.13838,0.0196,0.89722,0.92043,0.90058,0.71152,0.29726,0.45882,0.18307,0.0006766,0.0006766,0.0006766
100,1180.93,0.04637,0.13349,0.01859,0.92542,0.90968,0.91818,0.73019,0.29172,0.43845,0.17792,0.0006733,0.0006733,0.0006733
101,1192.52,0.04232,0.11352,0.01695,0.92777,0.91613,0.92367,0.73504,0.30782,0.44808,0.20163,0.00067,0.00067,0.00067
102,1204.11,0.04334,0.11153,0.01778,0.90523,0.92688,0.90963,0.7217,0.3067,0.46707,0.20004,0.0006667,0.0006667,0.0006667
103,1215.65,0.04274,0.1108,0.01712,0.91973,0.91174,0.90102,0.71478,0.30745,0.46887,0.19668,0.0006634,0.0006634,0.0006634
104,1227.27,0.04267,0.11495,0.01714,0.92332,0.90753,0.91241,0.72413,0.29292,0.46292,0.17945,0.0006601,0.0006601,0.0006601
105,1238.85,0.04432,0.11644,0.01803,0.91919,0.90506,0.91426,0.72136,0.28698,0.47948,0.17652,0.0006568,0.0006568,0.0006568
106,1250.7,0.04439,0.11371,0.01796,0.92983,0.88338,0.90348,0.72241,0.29283,0.50001,0.18609,0.0006535,0.0006535,0.0006535
107,1262.24,0.04329,0.11723,0.01748,0.9398,0.86667,0.88892,0.71452,0.30136,0.52091,0.19054,0.0006502,0.0006502,0.0006502
108,1273.8,0.04089,0.10993,0.0164,0.93049,0.87742,0.89717,0.71758,0.30255,0.51945,0.19436,0.0006469,0.0006469,0.0006469
