epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
59,8751.13,0.70991,0.41587,0.09217,0.83372,0.83239,0.77111,0.31129,0.64821,0.52095,0.11858,0.005215,0.005215,0.005215
60,8898.77,0.91259,0.45144,0.13297,0.80929,0.79435,0.73031,0.24386,0.75892,0.50588,0.12649,0.0051325,0.0051325,0.0051325
61,9044.32,0.67452,0.41963,0.08822,0.77719,0.7699,0.69695,0.22689,0.80648,0.51043,0.13136,0.00505,0.00505,0.00505
62,9189.08,0.96573,0.45171,0.12737,0.71268,0.70499,0.65065,0.19035,0.89488,0.48082,0.14261,0.0049675,0.0049675,0.0049675
63,9333.63,0.62115,0.43813,0.08725,0.77895,0.78298,0.71686,0.24762,0.76958,0.51046,0.13052,0.004885,0.004885,0.004885
64,9479.29,0.93795,0.56328,0.13328,0.64605,0.65123,0.57182,0.17894,0.81025,0.51006,0.13588,0.0048025,0.0048025,0.0048025
65,9625.51,0.68255,0.46241,0.08955,0.76662,0.76339,0.68549,0.25249,0.79497,0.48858,0.13366,0.00472,0.00472,0.00472
66,9773.99,0.92955,0.47634,0.12751,0.57867,0.5701,0.50286,0.13279,0.97987,0.46989,0.15078,0.0046375,0.0046375,0.0046375
67,9919.1,0.83511,0.45692,0.11078,0.71058,0.69845,0.64946,0.18844,0.88515,0.48764,0.14377,0.004555,0.004555,0.004555
68,10064.3,0.86797,0.50816,0.11468,0.53614,0.60488,0.52225,0.1499,0.98216,0.46653,0.15358,0.0044725,0.0044725,0.0044725
69,10212.7,0.85912,0.51111,0.11574,0.61774,0.61277,0.5655,0.16506,0.94834,0.46892,0.14725,0.00439,0.00439,0.00439
70,10357.4,0.82571,0.50618,0.10963,0.55751,0.67047,0.5925,0.18024,0.94295,0.47962,0.14951,0.0043075,0.0043075,0.0043075
71,10502.2,0.72265,0.44516,0.09403,0.38436,0.62347,0.40433,0.10027,1.14782,0.4541,0.17109,0.004225,0.004225,0.004225
72,10646.9,0.67297,0.41688,0.08437,0.39876,0.58049,0.39913,0.09729,1.1375,0.44662,0.16814,0.0041425,0.0041425,0.0041425
73,10792,0.95199,0.44506,0.14198,0.5907,0.58025,0.53771,0.13821,0.99748,0.4542,0.15438,0.00406,0.00406,0.00406
