epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
65,756.691,0.26913,0.36025,0.13744,0.93397,0.91257,0.93873,0.59909,0.41453,0.45562,0.28103,9.02662e-05,9.02662e-05,9.02662e-05
66,768.006,0.24921,0.34493,0.12316,0.91433,0.91809,0.9412,0.64641,0.37144,0.44893,0.24112,8.99716e-05,8.99716e-05,8.99716e-05
67,779.225,0.26474,0.35252,0.13004,0.9373,0.90011,0.94056,0.59585,0.41604,0.45989,0.27441,8.96731e-05,8.96731e-05,8.96731e-05
68,790.378,0.2621,0.34343,0.1306,0.93055,0.89321,0.9262,0.56007,0.45481,0.47328,0.30527,8.93708e-05,8.93708e-05,8.93708e-05
69,801.695,0.25778,0.35333,0.12499,0.91373,0.90323,0.92516,0.60254,0.40805,0.46513,0.26817,8.90648e-05,8.90648e-05,8.90648e-05
70,813.082,0.25593,0.35612,0.11991,0.93026,0.92473,0.94268,0.60495,0.397,0.44462,0.25866,8.8755e-05,8.8755e-05,8.8755e-05
71,824.319,0.25678,0.34669,0.12992,0.92038,0.93978,0.94725,0.61217,0.40049,0.43778,0.25414,8.84415e-05,8.84415e-05,8.84415e-05
72,835.527,0.2698,0.35258,0.14409,0.92679,0.92567,0.94689,0.5994,0.42348,0.44133,0.2744,8.81244e-05,8.81244e-05,8.81244e-05
73,847.054,0.26472,0.34219,0.12459,0.92657,0.90108,0.92393,0.57122,0.44778,0.46568,0.2994,8.78036e-05,8.78036e-05,8.78036e-05
74,858.292,0.26335,0.34062,0.12884,0.92699,0.90753,0.94241,0.62381,0.38422,0.44803,0.24871,8.74792e-05,8.74792e-05,8.74792e-05
75,869.695,0.24954,0.33823,0.12384,0.94018,0.90753,0.93968,0.60501,0.41073,0.44867,0.26645,8.71513e-05,8.71513e-05,8.71513e-05
76,881.19,0.26318,0.33949,0.12852,0.92378,0.9123,0.9373,0.59918,0.4262,0.45794,0.2804,8.68198e-05,8.68198e-05,8.68198e-05
77,892.614,0.25652,0.34068,0.12216,0.93747,0.92043,0.9464,0.64311,0.36693,0.42157,0.23786,8.64849e-05,8.64849e-05,8.64849e-05
78,903.962,0.25891,0.34158,0.13359,0.92553,0.92473,0.94737,0.6188,0.40068,0.46148,0.2575,8.61464e-05,8.61464e-05,8.61464e-05
79,915.315,0.24399,0.33366,0.11669,0.93789,0.90925,0.95024,0.59092,0.42697,0.43736,0.27499,8.58046e-05,8.58046e-05,8.58046e-05
80,926.526,0.24558,0.33883,0.12138,0.9567,0.90276,0.93997,0.61952,0.39886,0.44466,0.26075,8.54594e-05,8.54594e-05,8.54594e-05
81,937.748,0.24105,0.33523,0.11999,0.93713,0.91398,0.94759,0.64763,0.37107,0.42706,0.24111,8.51109e-05,8.51109e-05,8.51109e-05
82,949.022,0.24783,0.33652,0.12076,0.94031,0.92043,0.9513,0.62509,0.39076,0.45311,0.25442,8.4759e-05,8.4759e-05,8.4759e-05
83,960.542,0.26076,0.33833,0.12024,0.93612,0.91388,0.93407,0.59258,0.42603,0.46751,0.28509,8.44039e-05,8.44039e-05,8.44039e-05
84,971.742,0.2533,0.34362,0.12069,0.94272,0.9202,0.94469,0.63397,0.39181,0.41464,0.26117,8.40456e-05,8.40456e-05,8.40456e-05
85,982.95,0.24533,0.33323,0.11573,0.94267,0.91398,0.93368,0.60553,0.41573,0.43763,0.28132,8.36841e-05,8.36841e-05,8.36841e-05
86,994.29,0.2457,0.33378,0.1226,0.94175,0.91183,0.94087,0.5862,0.43931,0.46612,0.29611,8.33194e-05,8.33194e-05,8.33194e-05
87,1005.59,0.24388,0.33465,0.12163,0.93917,0.92043,0.94306,0.62764,0.39598,0.43656,0.25869,8.29517e-05,8.29517e-05,8.29517e-05
88,1016.94,0.24064,0.32818,0.12174,0.93983,0.92688,0.95349,0.6463,0.38237,0.4426,0.25233,8.25808e-05,8.25808e-05,8.25808e-05
89,1028.26,0.24002,0.32821,0.11308,0.93359,0.92903,0.94939,0.64333,0.37925,0.41237,0.24731,8.2207e-05,8.2207e-05,8.2207e-05
90,1039.59,0.23036,0.32576,0.11802,0.93627,0.90538,0.93772,0.57672,0.44954,0.46377,0.30922,8.18301e-05,8.18301e-05,8.18301e-05
91,1050.98,0.23468,0.3278,0.11344,0.91577,0.90538,0.94135,0.61082,0.40566,0.46205,0.26632,8.14503e-05,8.14503e-05,8.14503e-05
92,1063.12,0.23659,0.32369,0.11178,0.93054,0.91183,0.94,0.62115,0.39776,0.44111,0.25657,8.10677e-05,8.10677e-05,8.10677e-05
93,1074.42,0.23144,0.32437,0.11537,0.93672,0.89247,0.92138,0.57103,0.44987,0.48169,0.29814,8.06821e-05,8.06821e-05,8.06821e-05
94,1085.74,0.23356,0.32551,0.11593,0.94967,0.89265,0.93949,0.59166,0.42864,0.45323,0.28164,8.02938e-05,8.02938e-05,8.02938e-05
95,1097.04,0.23705,0.32732,0.11259,0.94261,0.90753,0.93826,0.64288,0.37789,0.43546,0.24104,7.99026e-05,7.99026e-05,7.99026e-05
96,1108.21,0.2431,0.32864,0.12278,0.94483,0.89892,0.93554,0.60856,0.4182,0.43703,0.28331,7.95088e-05,7.95088e-05,7.95088e-05
97,1119.54,0.24353,0.32725,0.11654,0.92994,0.91341,0.94373,0.64487,0.38265,0.41675,0.25478,7.91122e-05,7.91122e-05,7.91122e-05
