epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
61,664.723,0.20766,0.28884,0.0711,0.94542,0.96344,0.98002,0.75193,0.27362,0.35654,0.14333,0.00505,0.00505,0.00505
62,675.505,0.19754,0.27651,0.06975,0.95578,0.94624,0.97692,0.71644,0.31525,0.39209,0.16101,0.0049675,0.0049675,0.0049675
63,686.294,0.21461,0.29198,0.06956,0.93022,0.9461,0.9716,0.75955,0.27038,0.35959,0.15214,0.004885,0.004885,0.004885
64,697.191,0.21367,0.29096,0.0678,0.9558,0.9301,0.96163,0.69874,0.33131,0.41905,0.1652,0.0048025,0.0048025,0.0048025
65,707.993,0.22993,0.30161,0.07408,0.95021,0.94404,0.96674,0.73421,0.28517,0.3812,0.15595,0.00472,0.00472,0.00472
66,718.786,0.17068,0.25721,0.062,0.95212,0.94076,0.96455,0.72065,0.30069,0.41359,0.15402,0.0046375,0.0046375,0.0046375
67,729.581,0.19523,0.2775,0.06642,0.95079,0.94409,0.97215,0.71908,0.31019,0.39709,0.16022,0.004555,0.004555,0.004555
68,740.507,0.21527,0.29494,0.07775,0.95197,0.93773,0.96919,0.71107,0.31694,0.39095,0.1582,0.0044725,0.0044725,0.0044725
69,751.307,0.19825,0.27953,0.0637,0.95416,0.93978,0.97186,0.76488,0.26837,0.35367,0.14607,0.00439,0.00439,0.00439
70,762.297,0.17137,0.25726,0.05958,0.9473,0.95054,0.97381,0.76114,0.26233,0.36442,0.14961,0.0043075,0.0043075,0.0043075
71,773.214,0.17535,0.26362,0.06021,0.95128,0.94624,0.9724,0.73575,0.28379,0.38817,0.14839,0.004225,0.004225,0.004225
72,783.975,0.18884,0.26989,0.06061,0.94857,0.95186,0.97694,0.75093,0.27987,0.36038,0.14623,0.0041425,0.0041425,0.0041425
73,794.74,0.15427,0.24416,0.05203,0.94929,0.94624,0.97609,0.75201,0.27473,0.3658,0.14473,0.00406,0.00406,0.00406
74,805.514,0.15994,0.24709,0.05407,0.93842,0.94194,0.96526,0.72884,0.29988,0.39532,0.16293,0.0039775,0.0039775,0.0039775
75,816.454,0.18441,0.26711,0.05999,0.96279,0.94602,0.97554,0.75595,0.26959,0.36382,0.14461,0.003895,0.003895,0.003895
76,827.236,0.19561,0.27608,0.06079,0.95254,0.94965,0.96817,0.75083,0.27407,0.37536,0.15235,0.0038125,0.0038125,0.0038125
77,838.019,0.13297,0.22279,0.04736,0.94439,0.94961,0.96623,0.74519,0.2805,0.37071,0.15796,0.00373,0.00373,0.00373
