epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
58,718.05,0.04332,0.10206,0.01721,0.93671,0.89032,0.89315,0.70252,0.32232,0.47832,0.20869,8.119e-05,8.119e-05,8.119e-05
59,730.098,0.04051,0.09707,0.01609,0.92538,0.90674,0.90798,0.7108,0.32537,0.45875,0.21476,8.086e-05,8.086e-05,8.086e-05
60,742.538,0.03903,0.09471,0.0155,0.93739,0.9016,0.90363,0.70943,0.32598,0.46713,0.21272,8.053e-05,8.053e-05,8.053e-05
61,754.71,0.03789,0.09439,0.01536,0.92982,0.91183,0.91057,0.7119,0.32346,0.4639,0.21704,8.02e-05,8.02e-05,8.02e-05
62,767.417,0.0375,0.09279,0.01535,0.92646,0.90753,0.91085,0.70994,0.30565,0.50002,0.19279,7.987e-05,7.987e-05,7.987e-05
63,779.422,0.03804,0.09242,0.01556,0.92264,0.90968,0.9054,0.70692,0.31333,0.49519,0.20487,7.954e-05,7.954e-05,7.954e-05
64,791.371,0.036,0.08964,0.0147,0.92328,0.90538,0.90759,0.71131,0.32037,0.47923,0.20659,7.921e-05,7.921e-05,7.921e-05
65,803.571,0.03517,0.08648,0.01381,0.91966,0.9109,0.90737,0.71156,0.3241,0.48428,0.21317,7.888e-05,7.888e-05,7.888e-05
66,816.246,0.03889,0.09588,0.01594,0.9214,0.90753,0.90605,0.70857,0.31313,0.49958,0.19863,7.855e-05,7.855e-05,7.855e-05
67,828.453,0.03492,0.087,0.01373,0.9212,0.90502,0.90182,0.70664,0.31894,0.50582,0.2065,7.822e-05,7.822e-05,7.822e-05
68,840.477,0.0358,0.08834,0.01462,0.92522,0.90472,0.90665,0.71161,0.31914,0.50238,0.20725,7.789e-05,7.789e-05,7.789e-05
69,852.511,0.03407,0.08719,0.01369,0.93504,0.90968,0.91088,0.71275,0.31925,0.50203,0.20975,7.756e-05,7.756e-05,7.756e-05
70,865.183,0.03861,0.0953,0.01619,0.93521,0.90323,0.91358,0.7117,0.30654,0.49707,0.19555,7.723e-05,7.723e-05,7.723e-05
71,877.179,0.03907,0.0947,0.0164,0.92405,0.90968,0.90846,0.70863,0.32733,0.49024,0.22374,7.69e-05,7.69e-05,7.69e-05
72,889.124,0.03733,0.09152,0.01562,0.91464,0.89867,0.89893,0.70049,0.32298,0.4924,0.22444,7.657e-05,7.657e-05,7.657e-05
73,901.203,0.03631,0.09153,0.01498,0.91181,0.91161,0.90226,0.70787,0.3076,0.50305,0.20012,7.624e-05,7.624e-05,7.624e-05
74,913.361,0.03686,0.09038,0.01557,0.91312,0.90407,0.9025,0.70546,0.32749,0.49314,0.22453,7.591e-05,7.591e-05,7.591e-05
75,925.285,0.03599,0.08961,0.01524,0.93807,0.88387,0.89296,0.70117,0.32022,0.49043,0.21611,7.558e-05,7.558e-05,7.558e-05
76,938.392,0.03357,0.08441,0.014,0.93392,0.91613,0.91253,0.71412,0.32221,0.47234,0.21517,7.525e-05,7.525e-05,7.525e-05
77,951.214,0.03247,0.08161,0.01323,0.91667,0.90968,0.90796,0.70844,0.32686,0.48458,0.22041,7.492e-05,7.492e-05,7.492e-05
78,963.766,0.03114,0.07864,0.01274,0.91986,0.90323,0.89618,0.70229,0.31522,0.52097,0.20584,7.459e-05,7.459e-05,7.459e-05
79,975.723,0.03049,0.0776,0.01265,0.92258,0.90968,0.9137,0.71288,0.32723,0.49844,0.21806,7.426e-05,7.426e-05,7.426e-05
80,987.692,0.03207,0.08132,0.01341,0.93247,0.90323,0.90903,0.71188,0.31593,0.51345,0.2011,7.393e-05,7.393e-05,7.393e-05
81,999.629,0.02975,0.07575,0.01202,0.91858,0.92043,0.90951,0.70991,0.32103,0.5042,0.2146,7.36e-05,7.36e-05,7.36e-05
82,1011.66,0.03067,0.07839,0.0128,0.92695,0.90058,0.89593,0.70284,0.33331,0.5064,0.22753,7.327e-05,7.327e-05,7.327e-05
83,1024.52,0.03146,0.07955,0.01272,0.9354,0.90306,0.90386,0.70431,0.3194,0.52061,0.20863,7.294e-05,7.294e-05,7.294e-05
84,1036.55,0.03185,0.08216,0.01293,0.92699,0.90538,0.91268,0.71268,0.3256,0.50285,0.22515,7.261e-05,7.261e-05,7.261e-05
85,1048.37,0.03228,0.08205,0.0136,0.92551,0.91183,0.91563,0.7144,0.33388,0.49292,0.23893,7.228e-05,7.228e-05,7.228e-05
86,1060.78,0.03237,0.08157,0.01375,0.92949,0.90323,0.90568,0.7124,0.32105,0.4902,0.21938,7.195e-05,7.195e-05,7.195e-05
87,1073.07,0.03031,0.077,0.01256,0.93087,0.89776,0.91387,0.71594,0.32501,0.51008,0.21696,7.162e-05,7.162e-05,7.162e-05
88,1085.76,0.0272,0.07107,0.01105,0.92194,0.90968,0.8975,0.70254,0.34684,0.50053,0.24725,7.129e-05,7.129e-05,7.129e-05
89,1097.82,0.02744,0.07147,0.01124,0.94009,0.9112,0.91485,0.71685,0.32937,0.48569,0.22332,7.096e-05,7.096e-05,7.096e-05
90,1110.16,0.02787,0.07175,0.01147,0.92568,0.9107,0.91908,0.71627,0.32964,0.50596,0.23134,7.063e-05,7.063e-05,7.063e-05
91,1122.25,0.02701,0.07039,0.01092,0.93193,0.90968,0.90919,0.71038,0.3214,0.51773,0.21724,7.03e-05,7.03e-05,7.03e-05
92,1134.39,0.03364,0.08348,0.01462,0.93177,0.91183,0.92177,0.71907,0.30811,0.503,0.20332,6.997e-05,6.997e-05,6.997e-05
93,1146.86,0.0311,0.07873,0.01302,0.92435,0.89677,0.90652,0.70755,0.31759,0.52296,0.21343,6.964e-05,6.964e-05,6.964e-05
94,1159.04,0.02957,0.07567,0.01224,0.94098,0.90108,0.90728,0.71251,0.32881,0.48999,0.22985,6.931e-05,6.931e-05,6.931e-05
95,1171.04,0.02587,0.06792,0.01047,0.92983,0.91184,0.90905,0.71137,0.32231,0.50531,0.21891,6.898e-05,6.898e-05,6.898e-05
96,1182.95,0.0283,0.07339,0.01165,0.93566,0.90108,0.90815,0.71781,0.32214,0.51794,0.22426,6.865e-05,6.865e-05,6.865e-05
97,1195.05,0.02719,0.07041,0.01117,0.92591,0.92473,0.92176,0.72638,0.32949,0.49199,0.22904,6.832e-05,6.832e-05,6.832e-05
98,1207.71,0.02641,0.06855,0.01076,0.93761,0.90538,0.90935,0.71534,0.32584,0.5159,0.22547,6.799e-05,6.799e-05,6.799e-05
99,1219.66,0.02807,0.07211,0.01134,0.93669,0.90968,0.91218,0.71433,0.31874,0.51021,0.2166,6.766e-05,6.766e-05,6.766e-05
100,1231.97,0.026,0.06793,0.01063,0.93511,0.89867,0.89939,0.70839,0.33267,0.50457,0.23626,6.733e-05,6.733e-05,6.733e-05
101,1244.05,0.02488,0.06577,0.00995,0.93331,0.90289,0.90476,0.71408,0.3283,0.50159,0.23816,6.7e-05,6.7e-05,6.7e-05
102,1256.23,0.02479,0.06551,0.01002,0.94362,0.89982,0.91403,0.71881,0.32061,0.52468,0.2229,6.667e-05,6.667e-05,6.667e-05
103,1268.27,0.02618,0.06828,0.01092,0.92519,0.91183,0.9133,0.71931,0.33316,0.51443,0.23604,6.634e-05,6.634e-05,6.634e-05
104,1280.4,0.02487,0.06549,0.01041,0.93769,0.89892,0.90758,0.71682,0.31414,0.53008,0.21158,6.601e-05,6.601e-05,6.601e-05
105,1292.37,0.02394,0.06366,0.00989,0.93745,0.90323,0.91314,0.71664,0.32645,0.51264,0.22496,6.568e-05,6.568e-05,6.568e-05
106,1304.34,0.02373,0.06438,0.00975,0.9181,0.91398,0.91839,0.71787,0.32973,0.50489,0.23073,6.535e-05,6.535e-05,6.535e-05
107,1316.52,0.02523,0.06604,0.0102,0.92956,0.90753,0.91795,0.71896,0.31656,0.52216,0.2111,6.502e-05,6.502e-05,6.502e-05
108,1328.62,0.02447,0.06508,0.00986,0.93638,0.90323,0.91698,0.71956,0.31401,0.51483,0.2131,6.469e-05,6.469e-05,6.469e-05
109,1340.73,0.02563,0.06708,0.01024,0.9461,0.90323,0.9171,0.72077,0.31719,0.51589,0.21378,6.436e-05,6.436e-05,6.436e-05
110,1352.68,0.02494,0.0657,0.00989,0.94153,0.90538,0.91547,0.7166,0.31509,0.53506,0.2135,6.403e-05,6.403e-05,6.403e-05
111,1364.65,0.02234,0.06005,0.00882,0.95008,0.90047,0.91476,0.71754,0.32462,0.52319,0.23167,6.37e-05,6.37e-05,6.37e-05
112,1376.51,0.02229,0.06006,0.00918,0.93963,0.90753,0.91923,0.71708,0.32669,0.52726,0.22409,6.337e-05,6.337e-05,6.337e-05
113,1388.64,0.02319,0.06174,0.00946,0.94829,0.90704,0.91464,0.71623,0.32533,0.53262,0.22574,6.304e-05,6.304e-05,6.304e-05
114,1400.76,0.02408,0.06415,0.00972,0.94161,0.90166,0.91424,0.71206,0.31555,0.54036,0.21196,6.271e-05,6.271e-05,6.271e-05
115,1412.84,0.02394,0.0648,0.00952,0.93321,0.91183,0.93954,0.73067,0.30572,0.51937,0.20195,6.238e-05,6.238e-05,6.238e-05
116,1425.24,0.0246,0.06503,0.00978,0.92896,0.90753,0.9222,0.72302,0.32887,0.50243,0.23374,6.205e-05,6.205e-05,6.205e-05
117,1437.63,0.02515,0.06626,0.01019,0.94421,0.88817,0.91194,0.71571,0.33011,0.51913,0.23519,6.172e-05,6.172e-05,6.172e-05
118,1449.61,0.02552,0.06734,0.01046,0.94104,0.90323,0.92059,0.72059,0.31945,0.52478,0.21665,6.139e-05,6.139e-05,6.139e-05
119,1461.68,0.02579,0.06764,0.01059,0.94467,0.88115,0.90321,0.71022,0.32258,0.55126,0.21911,6.106e-05,6.106e-05,6.106e-05
120,1473.89,0.0242,0.06411,0.00968,0.94632,0.89462,0.91356,0.71914,0.3124,0.54537,0.20983,6.073e-05,6.073e-05,6.073e-05
121,1485.92,0.02423,0.06405,0.00988,0.93336,0.90361,0.91821,0.71739,0.32052,0.53975,0.21544,6.04e-05,6.04e-05,6.04e-05
122,1497.93,0.02229,0.05992,0.009,0.94028,0.91613,0.92255,0.71982,0.31769,0.53772,0.21955,6.007e-05,6.007e-05,6.007e-05
123,1509.93,0.0239,0.06302,0.00977,0.93524,0.90753,0.91653,0.71499,0.31985,0.56259,0.21341,5.974e-05,5.974e-05,5.974e-05
124,1522.06,0.02527,0.06682,0.01023,0.94178,0.90442,0.91455,0.71746,0.33292,0.53698,0.2353,5.941e-05,5.941e-05,5.941e-05
125,1533.92,0.02504,0.06589,0.01023,0.93983,0.90689,0.91578,0.71759,0.32653,0.5294,0.22376,5.908e-05,5.908e-05,5.908e-05
126,1546.03,0.02384,0.06334,0.00983,0.94513,0.88908,0.89922,0.70874,0.32776,0.54847,0.22908,5.875e-05,5.875e-05,5.875e-05
127,1558.24,0.02121,0.05786,0.0087,0.94142,0.90538,0.91491,0.72123,0.32842,0.52774,0.22794,5.842e-05,5.842e-05,5.842e-05
128,1570.21,0.02126,0.05772,0.00866,0.93957,0.90753,0.91597,0.71894,0.32157,0.54775,0.21857,5.809e-05,5.809e-05,5.809e-05
129,1582.04,0.02083,0.05676,0.00839,0.92621,0.89892,0.90175,0.70587,0.33494,0.56124,0.23969,5.776e-05,5.776e-05,5.776e-05
130,1593.88,0.02244,0.06108,0.00886,0.93083,0.90323,0.91082,0.71399,0.32483,0.55843,0.22083,5.743e-05,5.743e-05,5.743e-05
131,1605.86,0.02412,0.06377,0.01006,0.94176,0.9042,0.91488,0.71667,0.33054,0.52918,0.233,5.71e-05,5.71e-05,5.71e-05
132,1617.64,0.02453,0.06525,0.01033,0.945,0.88687,0.90621,0.71589,0.33907,0.51971,0.2413,5.677e-05,5.677e-05,5.677e-05
133,1629.54,0.02143,0.05797,0.00885,0.94846,0.89247,0.91125,0.71557,0.33088,0.53169,0.22867,5.644e-05,5.644e-05,5.644e-05
134,1641.75,0.02093,0.05698,0.00848,0.94339,0.89594,0.90838,0.71426,0.32998,0.54395,0.23007,5.611e-05,5.611e-05,5.611e-05
135,1653.79,0.0214,0.05829,0.00882,0.93679,0.88817,0.90425,0.7141,0.33014,0.54326,0.22442,5.578e-05,5.578e-05,5.578e-05
136,1665.62,0.02153,0.05809,0.0085,0.94073,0.89677,0.91186,0.71558,0.3349,0.53141,0.23005,5.545e-05,5.545e-05,5.545e-05
137,1677.6,0.02142,0.05785,0.00878,0.93502,0.90538,0.91739,0.71692,0.3351,0.51089,0.23615,5.512e-05,5.512e-05,5.512e-05
138,1689.7,0.02114,0.0576,0.00864,0.95389,0.88974,0.91385,0.71318,0.32898,0.53238,0.22502,5.479e-05,5.479e-05,5.479e-05
139,1701.55,0.02045,0.056,0.00836,0.94334,0.89512,0.91616,0.71722,0.32592,0.52598,0.22686,5.446e-05,5.446e-05,5.446e-05
140,1713.39,0.02232,0.05994,0.00923,0.94289,0.88761,0.90916,0.71009,0.33287,0.54685,0.23345,5.413e-05,5.413e-05,5.413e-05
141,1725.48,0.02307,0.06163,0.00921,0.94105,0.89892,0.91488,0.71543,0.32906,0.53447,0.22966,5.38e-05,5.38e-05,5.38e-05
142,1737.43,0.02217,0.05962,0.00913,0.92131,0.91398,0.91682,0.71424,0.33113,0.53196,0.23349,5.347e-05,5.347e-05,5.347e-05
143,1749.29,0.02247,0.06056,0.00924,0.94035,0.89032,0.91358,0.71394,0.32492,0.55169,0.22733,5.314e-05,5.314e-05,5.314e-05
144,1761.58,0.01884,0.05271,0.00799,0.93521,0.90021,0.91115,0.71213,0.33389,0.55195,0.23479,5.281e-05,5.281e-05,5.281e-05
145,1773.97,0.01875,0.05226,0.00774,0.92307,0.90538,0.91072,0.7148,0.3295,0.55742,0.22595,5.248e-05,5.248e-05,5.248e-05
146,1785.9,0.01916,0.05297,0.00783,0.93685,0.89326,0.9109,0.71272,0.32901,0.55716,0.22644,5.215e-05,5.215e-05,5.215e-05
147,1797.83,0.02019,0.05511,0.00819,0.94148,0.89962,0.91704,0.71938,0.33253,0.53419,0.23328,5.182e-05,5.182e-05,5.182e-05
148,1809.7,0.02035,0.05579,0.0086,0.93616,0.89462,0.91189,0.71352,0.32906,0.54835,0.22558,5.149e-05,5.149e-05,5.149e-05
149,1821.6,0.01899,0.05322,0.00777,0.95063,0.89247,0.91929,0.72066,0.32836,0.53459,0.22753,5.116e-05,5.116e-05,5.116e-05
150,1833.57,0.01931,0.05339,0.00791,0.94918,0.8837,0.90592,0.71036,0.32673,0.56596,0.22313,5.083e-05,5.083e-05,5.083e-05
151,1845.83,0.01903,0.05274,0.00777,0.9368,0.90108,0.91443,0.71306,0.32855,0.55601,0.22212,5.05e-05,5.05e-05,5.05e-05
152,1857.57,0.02068,0.0565,0.00834,0.94802,0.88817,0.91441,0.71754,0.32761,0.54528,0.22238,5.017e-05,5.017e-05,5.017e-05
153,1869.39,0.01956,0.05397,0.0079,0.93402,0.89032,0.90516,0.71276,0.331,0.56587,0.2252,4.984e-05,4.984e-05,4.984e-05
154,1882.44,0.01821,0.05126,0.0075,0.9403,0.89677,0.90919,0.71358,0.3293,0.55585,0.22621,4.951e-05,4.951e-05,4.951e-05
155,1894.71,0.01749,0.04939,0.0072,0.94472,0.89677,0.91282,0.71202,0.33433,0.54188,0.23048,4.918e-05,4.918e-05,4.918e-05
156,1906.75,0.0194,0.05359,0.00791,0.94518,0.88996,0.90765,0.71292,0.32839,0.56314,0.22593,4.885e-05,4.885e-05,4.885e-05
157,1918.77,0.01928,0.05318,0.00802,0.94759,0.89427,0.90877,0.71325,0.32716,0.56254,0.2247,4.852e-05,4.852e-05,4.852e-05
158,1930.77,0.02259,0.06149,0.00949,0.95006,0.90015,0.91942,0.71977,0.32439,0.546,0.22329,4.819e-05,4.819e-05,4.819e-05
159,1942.75,0.01974,0.05435,0.0081,0.93435,0.90968,0.91859,0.71837,0.32245,0.54696,0.22148,4.786e-05,4.786e-05,4.786e-05
160,1954.83,0.0198,0.05456,0.008,0.93873,0.88957,0.91061,0.71538,0.32815,0.54386,0.23074,4.753e-05,4.753e-05,4.753e-05
161,1967.14,0.01992,0.05492,0.00826,0.93153,0.90698,0.91658,0.72151,0.32902,0.53393,0.23082,4.72e-05,4.72e-05,4.72e-05
162,1979.18,0.01808,0.05092,0.00741,0.9275,0.90794,0.92055,0.7194,0.33421,0.53065,0.23417,4.687e-05,4.687e-05,4.687e-05
163,1990.98,0.01783,0.05015,0.00726,0.92803,0.90753,0.92117,0.72158,0.32914,0.5415,0.22456,4.654e-05,4.654e-05,4.654e-05
164,2003.43,0.01783,0.04999,0.00723,0.93669,0.89677,0.9103,0.71464,0.32426,0.5778,0.2223,4.621e-05,4.621e-05,4.621e-05
165,2015.47,0.01919,0.05313,0.00775,0.94188,0.90753,0.91686,0.71973,0.32979,0.5494,0.2272,4.588e-05,4.588e-05,4.588e-05
