epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
150,1814.43,0.03523,0.08568,0.01158,0.96541,0.96033,0.98491,0.79453,0.24533,0.41451,0.14151,0.000802616,0.000802616,0.000802616
151,1826.45,0.03562,0.08644,0.01157,0.96747,0.95929,0.98508,0.79488,0.24445,0.4172,0.14068,0.000774911,0.000774911,0.000774911
152,1838.3,0.03766,0.08992,0.01186,0.95994,0.95484,0.98272,0.79238,0.247,0.4194,0.14249,0.000747637,0.000747637,0.000747637
153,1856.17,0.03497,0.08498,0.01112,0.96307,0.95914,0.98492,0.79356,0.24846,0.42069,0.14338,0.000720803,0.000720803,0.000720803
154,1867.81,0.03067,0.07693,0.01032,0.95949,0.95914,0.98491,0.79221,0.24685,0.42652,0.14281,0.000694413,0.000694413,0.000694413
155,1879.47,0.03447,0.08415,0.01131,0.95723,0.95699,0.98282,0.79117,0.24893,0.4286,0.14583,0.000668475,0.000668475,0.000668475
156,1891.1,0.03333,0.08186,0.011,0.96073,0.96129,0.98474,0.79252,0.24626,0.43079,0.14225,0.000642995,0.000642995,0.000642995
157,1919.74,0.0325,0.0804,0.01051,0.96157,0.96129,0.98521,0.79204,0.24396,0.43274,0.1408,0.00061798,0.00061798,0.00061798
158,1933.36,0.03374,0.08274,0.01072,0.95999,0.96129,0.98521,0.79281,0.24452,0.43417,0.14123,0.000593435,0.000593435,0.000593435
159,1945.16,0.03076,0.07701,0.01017,0.95735,0.95914,0.98492,0.7915,0.24392,0.43339,0.14052,0.000569366,0.000569366,0.000569366
160,1956.47,0.02868,0.07307,0.01003,0.9589,0.95699,0.98412,0.79102,0.24676,0.43277,0.14312,0.00054578,0.00054578,0.00054578
161,1979.62,0.02828,0.07222,0.01012,0.96255,0.95914,0.9832,0.79307,0.24773,0.43226,0.14423,0.000522683,0.000522683,0.000522683
162,1991.44,0.02842,0.07243,0.00948,0.9654,0.95699,0.98521,0.79509,0.24495,0.43524,0.1409,0.000500079,0.000500079,0.000500079
163,2003.13,0.02778,0.07107,0.00969,0.95904,0.95269,0.98473,0.7944,0.24826,0.43463,0.14304,0.000477976,0.000477976,0.000477976
164,2016.24,0.02659,0.06872,0.00951,0.95976,0.95699,0.98404,0.79287,0.24721,0.43708,0.14404,0.000456377,0.000456377,0.000456377
165,2027.77,0.02609,0.06775,0.00891,0.96143,0.95914,0.98524,0.79376,0.24769,0.43968,0.14388,0.000435288,0.000435288,0.000435288
166,2039.53,0.02603,0.06766,0.00945,0.95851,0.95914,0.98528,0.79507,0.24907,0.44181,0.14526,0.000414716,0.000414716,0.000414716
167,2051.16,0.02421,0.06397,0.00872,0.95844,0.95484,0.98436,0.79268,0.24974,0.44433,0.14599,0.000394663,0.000394663,0.000394663
168,2062.77,0.02443,0.06431,0.00848,0.95631,0.95914,0.9847,0.79318,0.24927,0.44545,0.14544,0.000375137,0.000375137,0.000375137
169,2074.57,0.02478,0.06499,0.00885,0.96089,0.95914,0.9853,0.79444,0.24907,0.44391,0.14512,0.000356141,0.000356141,0.000356141
170,2086.32,0.02273,0.06088,0.00852,0.96232,0.96129,0.9858,0.79378,0.2467,0.4456,0.14154,0.00033768,0.00033768,0.00033768
