epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
57,9336.1,0.3527,0.33831,0.09682,0.86033,0.7981,0.83242,0.59826,0.38318,0.51344,0.20424,0.00538,0.00538,0.00538
58,9499.09,0.36192,0.34112,0.09881,0.85429,0.7976,0.8305,0.58862,0.39596,0.5123,0.20838,0.0052975,0.0052975,0.0052975
59,9662.17,0.3527,0.33763,0.0964,0.86147,0.79225,0.82906,0.58872,0.40302,0.51151,0.21429,0.005215,0.005215,0.005215
60,9825.42,0.37374,0.34842,0.10399,0.8578,0.79023,0.82573,0.59384,0.38938,0.51165,0.21149,0.0051325,0.0051325,0.0051325
61,9988.92,0.3812,0.3597,0.11229,0.85724,0.79318,0.82467,0.59008,0.38802,0.51104,0.21167,0.00505,0.00505,0.00505
62,10152.2,0.37566,0.36996,0.11263,0.85638,0.79706,0.8284,0.58889,0.401,0.49622,0.21483,0.0049675,0.0049675,0.0049675
63,10315.8,0.36187,0.36689,0.1099,0.85899,0.78931,0.82093,0.58879,0.40606,0.50378,0.21904,0.004885,0.004885,0.004885
64,10479.2,0.34395,0.34346,0.09783,0.8592,0.79557,0.82353,0.59285,0.39818,0.50794,0.2156,0.0048025,0.0048025,0.0048025
65,10642.3,0.32135,0.33109,0.09116,0.85283,0.79911,0.82254,0.59199,0.40145,0.50779,0.21756,0.00472,0.00472,0.00472
66,10805.3,0.33269,0.33141,0.09147,0.85498,0.79767,0.82542,0.5964,0.39221,0.51769,0.21202,0.0046375,0.0046375,0.0046375
67,10968.3,0.36635,0.35531,0.10256,0.85733,0.7967,0.82218,0.5894,0.4051,0.50413,0.21656,0.004555,0.004555,0.004555
68,11130.8,0.30333,0.3213,0.08498,0.85776,0.79821,0.82298,0.59421,0.40395,0.50669,0.21606,0.0044725,0.0044725,0.0044725
69,11292.5,0.28879,0.31508,0.08154,0.85893,0.79357,0.82377,0.5948,0.40396,0.51765,0.21644,0.00439,0.00439,0.00439
70,11453.7,0.29922,0.31705,0.08274,0.85679,0.79717,0.82344,0.59534,0.40089,0.52279,0.21995,0.0043075,0.0043075,0.0043075
71,11615.7,0.28181,0.31098,0.07864,0.857,0.79979,0.82377,0.59509,0.39813,0.52243,0.22231,0.004225,0.004225,0.004225
72,11777.2,0.31067,0.32485,0.08655,0.85744,0.79886,0.82297,0.59367,0.40246,0.52165,0.21941,0.0041425,0.0041425,0.0041425
73,11938.4,0.34885,0.36692,0.10239,0.8526,0.79802,0.81909,0.59303,0.40327,0.50376,0.21987,0.00406,0.00406,0.00406
74,12099.3,0.31246,0.33669,0.08924,0.85791,0.79249,0.81771,0.59366,0.40502,0.50785,0.22256,0.0039775,0.0039775,0.0039775
75,12260.5,0.31656,0.35208,0.09283,0.85288,0.79273,0.81624,0.59257,0.40755,0.50233,0.22312,0.003895,0.003895,0.003895
76,12422,0.30102,0.35057,0.08916,0.85553,0.78785,0.81264,0.59241,0.41057,0.50593,0.22442,0.0038125,0.0038125,0.0038125
77,12583.1,0.32321,0.33337,0.09116,0.85672,0.7908,0.8123,0.59024,0.41393,0.51169,0.22339,0.00373,0.00373,0.00373
78,12744.3,0.29932,0.32893,0.08531,0.86151,0.78703,0.8121,0.58927,0.4164,0.51434,0.2277,0.0036475,0.0036475,0.0036475
79,12905.5,0.29156,0.32731,0.08308,0.85555,0.79559,0.81178,0.58902,0.41612,0.5146,0.22554,0.003565,0.003565,0.003565
80,13066.8,0.31463,0.36782,0.0903,0.86277,0.78983,0.8107,0.58571,0.41936,0.50833,0.22772,0.0034825,0.0034825,0.0034825
81,13228,0.31503,0.34129,0.08799,0.86219,0.78992,0.81098,0.58638,0.419,0.51078,0.22589,0.0034,0.0034,0.0034
82,13388.9,0.2834,0.32369,0.08051,0.86181,0.79133,0.80938,0.58384,0.41789,0.51626,0.22578,0.0033175,0.0033175,0.0033175
83,13550.1,0.2695,0.3076,0.07518,0.86591,0.78976,0.8108,0.58981,0.41201,0.52321,0.22464,0.003235,0.003235,0.003235
84,13711.7,0.27836,0.31215,0.07781,0.86028,0.79713,0.81444,0.59162,0.41232,0.52347,0.22574,0.0031525,0.0031525,0.0031525
85,13873,0.32009,0.341,0.08931,0.86249,0.79383,0.81242,0.58942,0.4161,0.52178,0.22643,0.00307,0.00307,0.00307
86,14033.9,0.26065,0.3198,0.0751,0.86172,0.79657,0.81298,0.5908,0.41453,0.51767,0.22653,0.0029875,0.0029875,0.0029875
87,14195,0.24002,0.29278,0.06824,0.86193,0.79651,0.81449,0.5918,0.41703,0.51788,0.22852,0.002905,0.002905,0.002905
88,14357.2,0.23561,0.28757,0.06555,0.86878,0.7908,0.81279,0.59257,0.41655,0.51966,0.22917,0.0028225,0.0028225,0.0028225
89,14518.7,0.27073,0.30387,0.07465,0.86312,0.79735,0.8144,0.59237,0.41441,0.52975,0.22635,0.00274,0.00274,0.00274
90,14679.8,0.25676,0.29582,0.07088,0.86123,0.7972,0.81408,0.58855,0.42331,0.52922,0.22761,0.0026575,0.0026575,0.0026575
91,14841.1,0.26008,0.29936,0.07121,0.86737,0.79258,0.81424,0.5886,0.42417,0.52847,0.2304,0.002575,0.002575,0.002575
92,15002.9,0.24331,0.29093,0.06695,0.8689,0.79093,0.81474,0.59251,0.41818,0.52695,0.22863,0.0024925,0.0024925,0.0024925
93,15164.3,0.2165,0.27522,0.06085,0.86342,0.79811,0.81563,0.59417,0.41931,0.5258,0.23272,0.00241,0.00241,0.00241
94,15325.6,0.19614,0.26127,0.05459,0.86273,0.79791,0.81448,0.59459,0.4185,0.53219,0.2331,0.0023275,0.0023275,0.0023275
95,15486.8,0.18788,0.25651,0.05345,0.86115,0.79568,0.81309,0.59443,0.42026,0.53656,0.23315,0.002245,0.002245,0.002245
96,15649.3,0.19087,0.25619,0.05288,0.86262,0.79382,0.81248,0.59449,0.42147,0.53868,0.23398,0.0021625,0.0021625,0.0021625
97,15811.7,0.17497,0.24648,0.05021,0.85856,0.79685,0.81264,0.59446,0.42119,0.54306,0.23518,0.00208,0.00208,0.00208
98,15973,0.16217,0.23759,0.04754,0.86173,0.79417,0.81191,0.59493,0.42284,0.54526,0.235,0.0019975,0.0019975,0.0019975
99,16134,0.1628,0.23846,0.04742,0.85542,0.79961,0.81227,0.59497,0.42231,0.54808,0.23587,0.001915,0.001915,0.001915
100,16295.3,0.15683,0.2333,0.04577,0.84851,0.80408,0.81159,0.59528,0.42341,0.5493,0.23741,0.0018325,0.0018325,0.0018325
101,16456.6,0.14469,0.22333,0.04363,0.86027,0.79538,0.81213,0.59533,0.42326,0.55368,0.23717,0.00175,0.00175,0.00175
102,16617.8,0.14648,0.22421,0.04322,0.8589,0.79654,0.81202,0.59511,0.42239,0.5558,0.23621,0.0016675,0.0016675,0.0016675
103,16778.9,0.14204,0.22049,0.04243,0.85795,0.79613,0.81213,0.59511,0.4222,0.55866,0.23683,0.001585,0.001585,0.001585
104,16940.3,0.15818,0.23433,0.04736,0.86059,0.79567,0.81231,0.59525,0.42154,0.56053,0.23608,0.0015025,0.0015025,0.0015025
105,17101.6,0.14465,0.22336,0.04359,0.8595,0.79689,0.8126,0.59532,0.42045,0.56131,0.23604,0.00142,0.00142,0.00142
106,17262.9,0.1308,0.2102,0.03985,0.86215,0.79563,0.8127,0.59532,0.42177,0.56376,0.23696,0.0013375,0.0013375,0.0013375
107,17424,0.12329,0.20314,0.03848,0.86211,0.79541,0.81281,0.59539,0.42308,0.56547,0.23786,0.001255,0.001255,0.001255
108,17585.7,0.12,0.20088,0.03748,0.86089,0.7953,0.81229,0.59516,0.42413,0.56631,0.23936,0.0011725,0.0011725,0.0011725
109,17746.8,0.11326,0.19342,0.03602,0.86302,0.79334,0.81274,0.59525,0.42534,0.56851,0.24011,0.00109,0.00109,0.00109
110,17908.3,0.10932,0.18936,0.03489,0.86485,0.791,0.81293,0.59535,0.42495,0.57123,0.2397,0.0010075,0.0010075,0.0010075
111,18071.9,0.10685,0.18673,0.03408,0.86527,0.79231,0.81304,0.5956,0.42657,0.57165,0.24052,0.000925,0.000925,0.000925
112,18233.4,0.10278,0.18239,0.03307,0.86505,0.79072,0.81263,0.59549,0.426,0.57481,0.23999,0.0008425,0.0008425,0.0008425
113,18394.9,0.09851,0.17749,0.03229,0.86684,0.78949,0.81288,0.59571,0.42662,0.57542,0.24073,0.00076,0.00076,0.00076
114,18556.4,0.09305,0.17124,0.03111,0.86962,0.78711,0.81277,0.59586,0.42738,0.57631,0.24095,0.0006775,0.0006775,0.0006775
115,18717.8,0.09042,0.16846,0.03037,0.87099,0.78644,0.81277,0.59586,0.42723,0.5786,0.24138,0.000595,0.000595,0.000595
116,18879.3,0.08631,0.1636,0.02951,0.87162,0.78684,0.81294,0.59606,0.4285,0.58025,0.24112,0.0005125,0.0005125,0.0005125
117,19043,0.08418,0.16122,0.0288,0.87079,0.7871,0.81321,0.59612,0.42935,0.58218,0.24211,0.00043,0.00043,0.00043
118,19204.7,0.08171,0.15762,0.02814,0.87149,0.78618,0.81306,0.59598,0.42866,0.58442,0.24219,0.0003475,0.0003475,0.0003475
119,19366,0.07884,0.1541,0.02747,0.8713,0.78509,0.81338,0.59621,0.42879,0.58639,0.24249,0.000265,0.000265,0.000265
120,19528.1,0.07623,0.15056,0.02677,0.87058,0.78528,0.81342,0.59617,0.42869,0.58794,0.24276,0.0001825,0.0001825,0.0001825
