epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
184,2304.97,0.06348,0.13236,0.02662,0.96673,0.96129,0.9894,0.79161,0.23674,0.38871,0.13502,0.00013772,0.00013772,0.00013772
185,2316.36,0.06076,0.12872,0.02526,0.96622,0.96129,0.98942,0.79219,0.23846,0.38678,0.13614,0.000127757,0.000127757,0.000127757
186,2327.99,0.0611,0.12961,0.02555,0.96237,0.96129,0.9894,0.79272,0.23652,0.39011,0.13462,0.000118384,0.000118384,0.000118384
187,2339.51,0.0622,0.13045,0.02574,0.94539,0.98065,0.98959,0.79185,0.23844,0.38677,0.13612,0.000109606,0.000109606,0.000109606
188,2351.31,0.06214,0.13088,0.0259,0.95936,0.96445,0.98959,0.78981,0.23901,0.39219,0.13618,0.000101424,0.000101424,0.000101424
189,2362.88,0.06305,0.13181,0.02659,0.95153,0.97111,0.98902,0.7918,0.23852,0.39108,0.13559,9.38391e-05,9.38391e-05,9.38391e-05
190,2374.39,0.06048,0.12756,0.02505,0.94877,0.97419,0.98901,0.79297,0.23882,0.39071,0.13605,8.68544e-05,8.68544e-05,8.68544e-05
191,2388.19,0.06109,0.12946,0.02581,0.94451,0.97419,0.98897,0.79153,0.23808,0.39194,0.13542,8.04714e-05,8.04714e-05,8.04714e-05
192,2399.58,0.06062,0.12844,0.02562,0.9445,0.97419,0.989,0.79454,0.23561,0.38727,0.13381,7.46914e-05,7.46914e-05,7.46914e-05
193,2411.16,0.06064,0.12795,0.02542,0.96546,0.96189,0.98961,0.79365,0.23666,0.3886,0.13473,6.95161e-05,6.95161e-05,6.95161e-05
194,2422.49,0.06223,0.12991,0.026,0.96625,0.96129,0.98962,0.79461,0.23646,0.38853,0.13452,6.49466e-05,6.49466e-05,6.49466e-05
195,2433.95,0.06157,0.13065,0.02585,0.96379,0.96344,0.98981,0.79342,0.23675,0.38822,0.13461,6.09841e-05,6.09841e-05,6.09841e-05
196,2445.83,0.06112,0.12868,0.02521,0.95928,0.96559,0.98986,0.79295,0.23692,0.38333,0.13472,5.76296e-05,5.76296e-05,5.76296e-05
197,2457.28,0.06096,0.12904,0.02535,0.95899,0.96559,0.98993,0.79076,0.23827,0.38436,0.13573,5.48838e-05,5.48838e-05,5.48838e-05
198,2469.61,0.06091,0.12855,0.02569,0.95857,0.96559,0.98985,0.79397,0.23715,0.38387,0.13486,5.27476e-05,5.27476e-05,5.27476e-05
199,2484.1,0.06045,0.12809,0.02495,0.95563,0.97273,0.9899,0.79405,0.23761,0.38349,0.13522,5.12213e-05,5.12213e-05,5.12213e-05
200,2495.86,0.05956,0.12678,0.02494,0.96159,0.96774,0.98999,0.79443,0.2371,0.38297,0.13488,5.03053e-05,5.03053e-05,5.03053e-05
